Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Prediction
Casework,PC Vent62,PC Vent,PC Vent62,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent63,PC Vent,PC Vent63,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent64,PC Vent,PC Vent64,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent65,PC Vent,PC Vent65,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent66,PC Vent,PC Vent66,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent67,PC Vent,PC Vent67,E2010200,Fixed Casework,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent68,PC Vent,PC Vent68,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent69,PC Vent,PC Vent69,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent70,PC Vent,PC Vent70,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent71,PC Vent,PC Vent71,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent72,PC Vent,PC Vent72,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent73,PC Vent,PC Vent73,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent74,PC Vent,PC Vent74,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent75,PC Vent,PC Vent75,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent76,PC Vent,PC Vent76,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent77,PC Vent,PC Vent77,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent78,PC Vent,PC Vent78,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent79,PC Vent,PC Vent79,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent80,PC Vent,PC Vent80,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent81,PC Vent,PC Vent81,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent82,PC Vent,PC Vent82,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent83,PC Vent,PC Vent83,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent84,PC Vent,PC Vent84,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent85,PC Vent,PC Vent85,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent86,PC Vent,PC Vent86,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent87,PC Vent,PC Vent87,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent88,PC Vent,PC Vent88,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent89,PC Vent,PC Vent89,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent90,PC Vent,PC Vent90,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent91,PC Vent,PC Vent91,E2010200,Fixed Casework,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent92,PC Vent,PC Vent92,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent93,PC Vent,PC Vent93,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent94,PC Vent,PC Vent94,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent95,PC Vent,PC Vent95,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent96,PC Vent,PC Vent96,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent97,PC Vent,PC Vent97,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent98,PC Vent,PC Vent98,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent99,PC Vent,PC Vent99,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent100,PC Vent,PC Vent100,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent101,PC Vent,PC Vent101,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent102,PC Vent,PC Vent102,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent103,PC Vent,PC Vent103,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent104,PC Vent,PC Vent104,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent105,PC Vent,PC Vent105,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent106,PC Vent,PC Vent106,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent107,PC Vent,PC Vent107,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent108,PC Vent,PC Vent108,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent109,PC Vent,PC Vent109,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent110,PC Vent,PC Vent110,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent111,PC Vent,PC Vent111,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent112,PC Vent,PC Vent112,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent113,PC Vent,PC Vent113,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent114,PC Vent,PC Vent114,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent115,PC Vent,PC Vent115,E2010200,Fixed Casework,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent116,PC Vent,PC Vent116,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent117,PC Vent,PC Vent117,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent118,PC Vent,PC Vent118,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent119,PC Vent,PC Vent119,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent120,PC Vent,PC Vent120,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent121,PC Vent,PC Vent121,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent122,PC Vent,PC Vent122,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent131,PC Vent,PC Vent131,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent132,PC Vent,PC Vent132,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,Vanity Top 2,Vanity Top 1,Vanity Top 2,,,MALE TOILET COUNTER TOP,MCR01,Vanity Top 1,,<By Category>,Counter/Benchtop
Casework,PC Vent133,PC Vent,PC Vent133,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent134,PC Vent,PC Vent134,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent135,PC Vent,PC Vent135,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent137,PC Vent,PC Vent137,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent138,PC Vent,PC Vent138,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent167,PC Vent,PC Vent167,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent168,PC Vent,PC Vent168,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent169,PC Vent,PC Vent169,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,PC Vent170,PC Vent,PC Vent170,,,PC VENT BLOCK,MCR01,PC Vent,,<By Category>,Fixed Screen/Divider
Casework,Urinal Cover1,Urinal Cover,Urinal Cover1,C1030400,Fabricated Cabinets & Counters,URINAL MAINTENANCE LEDGE TOP COVER,MCR01,Urinal Cover,,<By Category>,Counter/Benchtop
Casework,Vanity Top 1,Vanity Top 1,Vanity Top 1,,,MALE TOILET COUNTER TOP,MCR01,Vanity Top 1,,<By Category>,Counter/Benchtop
Casework,Furniture 1,Furniture 1,Furniture 1,,,MALE TOILET COUNTER TOP SIDE PANEL,MCR01,Furniture 1,,<By Category>,Counter/Benchtop
Casework,Mirror Box Up7,Mirror Box Up,Mirror Box Up7,,,MALE TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass7,Mirror Glass,Mirror Glass7,,,MALE TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up14,Mirror Box Up,Mirror Box Up14,,,MALE TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass14,Mirror Glass,Mirror Glass14,,,MALE TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up1,Mirror Box Up,Mirror Box Up1,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass1,Mirror Glass,Mirror Glass1,,,MALE TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up2,Mirror Box Up,Mirror Box Up2,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass2,Mirror Glass,Mirror Glass2,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up3,Mirror Box Up,Mirror Box Up3,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass3,Mirror Glass,Mirror Glass3,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up4,Mirror Box Up,Mirror Box Up4,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass4,Mirror Glass,Mirror Glass4,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up5,Mirror Box Up,Mirror Box Up5,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass5,Mirror Glass,Mirror Glass5,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Box Up6,Mirror Box Up,Mirror Box Up6,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Walls 1,Walls 1,Walls 1,,,WALL CAPPING,MCR01,Walls 1,,<By Category>,Fixed Screen/Divider
Casework,workman rest room cabinetrfa,workman rest room cabinetrfa,workman rest room cabinetrfa,,,CABINET,MCR01,workman rest room cabinetrfa,,<By Category>,Fixed Screen/Divider
Casework,pantry cabinet,pantry cabinet,pantry cabinet,,,CABINET W/ SOLID SURFACE COUNTER TOP,MCR01,pantry cabinet,,<By Category>,Cabinetry
Casework,table,table,table,,,SOLID SURFACE COUNTER TOP,MCR01,table,,<By Category>,Cabinetry
Casework,Furniture 3,Furniture 3,Furniture 3,,,30MM THK TIMBER SUPPORT,MCR01,Furniture 3,,<By Category>,Cabinetry
Casework,Mirror Box Up8,Mirror Box Up,Mirror Box Up8,,,TOILET MIRROR,MCR01,Mirror Box Up,,<By Category>,Mirror
Casework,Mirror Glass6,Mirror Glass,Mirror Glass6,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Casework,Mirror Glass8,Mirror Glass,Mirror Glass8,,,TOILET MIRROR,MCR01,Mirror Glass,,<By Category>,Mirror
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4108905],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4108962],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4109015],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4109060],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,Exit Light WT Arrow black color,Wall/Surface,Exit Light WT Arrow black color,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,Exit Light WT Arrow black color,Wall/Surface,Exit Light WT Arrow black color,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,Exit Light WT BI Direction,Wall/Surface,Exit Light WT BI Direction,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR,Motion Sensor Switches,MOTION DETECTOR,,,,,Motion Sensor Switches,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches 2,MOTION DETECTOR1,,,,,Motion Sensor Switches 2,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches,MOTION DETECTOR1,,,,,Motion Sensor Switches,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches,MOTION DETECTOR1,,,,,Motion Sensor Switches,,,Lighting Fixture
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,PLFY-P32VEM-PA,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Generic Model (MISC)
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Cassette Aircon,FXFQ50LUV1,Cassette Aircon,23-33 37 11,,PEU - Cassette Type,,FXFQ50LUV1,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Cassette Aircon,FXFQ50LUV1,Cassette Aircon,23-33 37 11,,PEU - Cassette Type,,FXFQ50LUV1,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG2,FXFQ50AVM 3,Arup_Direct Expansion Indoor_Cassette_Cooling_SG2,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 3,,<By Category>,Air Conditioning Unit
Mechanical Equipment,M-ACESSPANEL,450x450,M-ACESSPANEL,,,Access Panel Size: 450x450,MCR07,450x450,,<By Category>,Access Control Management Equipment
Air Terminals,,,Arup_Air Terminals_Supply Diffuser_Ceiling Rect Face Non-Ducted_SG1,,,,,,,,Air Diffuser
Air Terminals,,,Arup_Air Terminals_Supply Diffuser_Ceiling Rect Face Non-Ducted_SG1,,,,,,,,Air Diffuser
Air Terminals,,,FIX_AC-Fresh air louver,,,,,,,,Air Diffuser
Air Terminals,,,FIX_AC-Fresh air louver,,,,,,,,Air Diffuser
Air Terminals,,,FIX_AC-Fresh air louver,,,,,,,,Air Diffuser
